@rowCount	3257
w	d	cache	q	s
mi citka te zu'e lo nu mi jmive	We eat so we may live.	mi,citka,te,zu'e,lo,nu,jmive,we,eat,so,may,live	NNORPMRIPQRKPMRMSNKPMPONMNOQPOQRPJKPSIOMOMPSMOIOQRKPMLPQMMOLRMONRKQSMMNQMQLRRJRONPPNKPORLPOMOSMPNLMTMQOOMNLOTONPORPLPIOLISKPSMPOONUNQQONPHPHOPQNNNPQMJOOMPONOQPQNNNNOQKOPOPMQQRSQMPNONOPNLLLMOPQORPMNNMMNONNVMMPRNONTTOJQOPNRQLOPNNQOLLSNQNNRRQPRPNOMOKTNTOQMOOKKKQTNNNPOPSSONSNMOTNJMPOPROKMQQQQMNOMRNMLONQOMNPMOMPOLLQPOKONJQORNOQNQROTTQSOPRRMNLNKNRPOJQURQOOLQRMONQKJNPPLNPRLOLORRPQOOQNPPQM
mi citka va'o po'o lo nu mi xagji	I eat only when I'm hungry.	mi,citka,va'o,po'o,lo,nu,xagji,i,eat,only,w'en,i'm,'ungry	POMQMOSNPLOLMMOLTOPLQPOOOPRLOMNMNRMOQNMLQMNPONLRQOJNNOTQORNLNQNMSPMQKROPRPROQLQQNNONOPOSROMOMQNMNJNQNOSRRRNPOLPRQOHNMONQJQOONLOONKOLMNPRPNPHLROOQPUQMLPSONMNLRONONOOPQOOQMQOMQNPMQSMQQMJRMLPNNNOORLLOPOKSNPKQLMMTPQPOUNOTPJPOOJOONPQMOOMMOSMPOQRQOPOJOONPPRTKNQNLIPQKOLPMRRTLKVNKRRNQNQSOORLNLMORNQNQPROORMQMRMLHNPNJSLOQPNMQOUOSLMOQNOMRORPOOOOSMMQKNLOQNORSRRRMQTLPPNKNOQQISQQSRNPOQNQSOSNURML
mi citno	I'm young.	mi,citno,i'm,young	ONNOQOSSNOOLOPQPRNMLLRPOQRLNNQQOQMNPOLPRNMLOQNQONONOPOQPKOUNNOLNLORPNQPPJOONRNVONMLMLNURHQPRNRPMONNWOPSQNPMQNPQPLROPNORONPLQMHLOORNTPQSNKPPKKLUSMMOPOLONPLQMSOOPMPMIPONMMOLNPQPMIPONLKNOPPLOPQLOLTSRUMNPNOLLQOPMRPMQRMNNQMMMQQMOOQPOOMSSKQOQQOSOPQNPLRMQNLRNMSSLRMPQMLNLQNQRMNNSKTOONNMOOOPQMMKMOPKNLPORLMPGPTMPORQOOLQLLNLMONNOOROQOVLNQOPQQNSPPLQPPOTNOMPSIQQSPOONNNNKOQNQJRQMOOMOSOSPNQRPURQI
mi ckafi pinxe	I drink coffee.	mi,ckafi,pinxe,i,drink,coffee	POORONVQTOLJNOPKNONNOMPRPVPMPNNNPOJQSNRPOMQPRMMNQRJQOPRRPNSROMMSPNLSOPORPKPOTNQRPNPQLQQMLNMMPRLNPOQTNQPPSPGRTMOOKTQQPMNOLLOOMMQONLRQPONOOOOPKQONNSMORKPTNLPKNPOOPQLLQRORKMOKPOQOLQMOPTNJOOQPONMQPQPOVNNQONPLOQKQONORRSOMPNJRRNKOTKOPNNQONQRQRQOOQQLQLOMMRNOOKOPNMMPQMNORORRSQMPMKSPMMOMQOOMOKRLOPMKPQLRNNQPNKROMPPPNMMTLOONOKNSOLNQTOQKNNMQOQNQLQQMRMKQROLPQPNMSJPNKPLOMMLMMIPONPOOPUPPOOQLKUQQG
mi ckape	I'm dangerous.	mi,ckape,i'm,dangerous	OONQOQSSMMMJROLMSOJPLVPQKPOOPONNNNMMQMUPOKQNMOMLQMMQMPSNOPQNSPNOMQOQOQPOJNOMQLVRRKOPNQROMPNRSRPOMMMVPPNOPNLOOPRPNRMNOOOPNOPROINONOQRNPNNNTQOKPSRQMNLNLPQMPNNSQMQOKOPINNRLNNOTSMOHJKNNPONQPKPMQLSKMONSPLLQMLLORPPQPSRTLOKMTPOQPHOOSPNONRTNPMRQMTOSRLMKQMNOMPMLPQONNNSNLONNURQMOORMQNQLOPPNPQOPRKRPQIMONOTNONHNRNLNPPPORRPNNONOOQOOOSMPTMPNOQNSPPOPKLPLPQPQRRSOUOPKRJNNLPROORSKNQOPNPNPTPPOPQOROQI
mi ckeji lo nu do tai tarti	I am ashamed of your conduct.	mi,ckeji,lo,nu,do,tai,tarti,i,am,as'amed,of,your,conduct	QRQOROQMOONMOOMOOPOQQTTNONQLNOLNQRLOPLQOQJNOPPOPNLPQNPOMQRPPPRMOOOOPPQOPQQMNLPQNOINOKKQLNNNROMMJLSMTPTJMOONRJOPNNNTTNQRNQQNQNINOQPLMPRNOOQRQMOMRQRQPPSQOLLONPPPOQPPPRNMQNNPLMSOMKORNSPOQPNQNMSJPKNMNOJMPONNNMMRLNOMMQNPPRRNORLLOPRQNNLOQOOOPPOSOQOIKMVQOKKRLRNQMKLPKORMJMONRQJKOQQIOQJQROPLMNOMPUPMRQQMOJOQKMSPPSLOMMOVSNQOMNPPOPOQORPLMNNRPPPSMPLNOMQMTQQMLMURQLQKLOPQONNSTPNRQOOJQOQSRNRLPRLNK
mi ckire do lo ka balvi	Thank you in advance.	mi,ckire,do,lo,ka,balvi,t'ank,you,in,advance	MQNQNMKQQQQNLOMRQSKNNNMOLMOSMOJOUOMRPNRONLPOPPNNPQMKLONOQLQMRNKRPMPRMMKPQOMOQNNNLQPMNPMQNOPQNLKONLOQPOKPNLNPMOOPQPMQNPWKQOPLKLROOPQQOOOLHOPNPNNLNRMSMPNNLQPKQPONKNLSLKOLRPNSRPQMVQMNKLOPROPQRUNKNPNOMNMOUPOOMMPRJPMPPRRNLONOQNJORPMPSQRSRMNQOLPNOPNMLOPNONRNKJNNMMPSTPPRTNTUNNNNOTOQNMNLPNQNLQMRNQQUOOSPJORLSPQONNPQOLQQOJMQRKPOTMTQOQTNOQQOQLQNKSOOLPSOPPORMPNQRLPPKNPNPJPLMPLPNNOLPMLRPNPTTOQM
mi ckire do lo ka xendo	I'm thankful for your kindness.	mi,ckire,do,lo,ka,xendo,i'm,t'ankful,for,your,kindness	LOTNONQOMOPONPLPSNNPKQQMOPQNRNLLTMOOOKOKNNONSQPLQMPPLPQSROONPMLPMPOOKMNRQROQPMQQMNNPMMQLQQLSQNKLLNLTQMPNURKQOLPRRRMRNNSIPNPONKSOQSSMROMPLNPSROIMKPNRNLOQMMQNROPQRMLJOKKPPORMNNOOPJNOPOLPNRMPNNPKNOQROONQROOQPKTPPQOMROLMMQORRLJORRROMMKTNUQRPJOONPJLMSONQQPPUOSQFMOPLQLMNQPQPOOPMNNMPQQRPNNLIPMOPOOPLNPRLNPNQQONNMRNNMSNMRLTPQPOUMLONOKQMSQPNPTMPNNPRNLTPNLRNOPRLORPQKSONNOPPNQROOQONPPOONTNSNMK
mi ckire fi lo balvi	Thanks in advance.	mi,ckire,fi,lo,balvi,t'anks,in,advance	LMMPMNKRRPPPLPNQPRLLOMMOMNPSNNIOTONQPOPNNJOONRLMPRNOMONNOORMSMIQQMNRMNNOPNNOQNNNJRPMOONQMPPQPMJQNMNQOOKPNMNQMOMRQPNPNPTKROPMMMQOPQOPQOPNJPNOPNPLNTMPMPNNMRPLRPONKOMTKLOLPPNRSNPMURNNLKOPSQPQQUMLOQNNLNNOVPOMNMORJNMQOQSMMNOOPNLOPOLQTQRSTMMQNMPMNOMMOLPOPOQOJLONLNNSSPQRSNUVOOONOTOSNMLJOOQNMQLQMOPUNOROKOQLRPPOPOPROMPPOLJQQKOOSOUSOSTOORROPMROKQOOMOTQORQTMPNPTKQSMNQNOJPLMOLQNNOLPMLRPNOUSRPM
mi ckire fi lo co'e be lo datni	Thanks for the info.	mi,ckire,fi,lo,co'e,be,datni,t'anks,for,t'e,info	SNPONOJOKOSQNONSQMMJPLKNQNLSRKMPTPRMMOMMROPNMQILRRTOMPQPOQRPNNMPNNILRLOPPQQTQNNMMOPNTNNPMMQRMNLPKTMPMOMOPLORJMMSTRLSNRQMRPSMOOQOORPPROOOMQNKMMLINTMNQQMNKPNMPQKMPMOOMLOPQNMSLMQOSQOOLMNOQPPOQQNPOQNKOONNUQNOLNRRNNPNNSRKJQMNOMMOJROMSPPWOOTQMKQOMPLOOMPMOOTQOMRMKJNPOOQOUQQNLQRNSQQQMMONOPMMPTLORQPTMQPPOLMNPNQMOOMPQPNMMPNNOSMOTRQSOSRROSPPQNQMOQNOJMTONQSRNNKLUPQRMPQNOJQPMQKNPMSOONMPOPONMLQP
mi ckire fi lo nu ba na'e jai gau kalri fai lo canko	My thanks in advance for not opening the windows.	mi,ckire,fi,lo,nu,ba,na'e,jai,gau,kalri,fai,canko,my,t'anks,in,advance,for,not,opening,t'e,windows	OSPOSQSPQQPMMOMPNOLOLMMLMNLQONJKSOTMONNKLMNROOPKSPLPINONRMNLOLKROMMNLOKMPMOLNOOOPPMNPTONRMLMOPNMPMMSTORNPPNRLILNQQPNLRULRLLJNJQOPMNPRNPNKNQOOKONRSMNPLNPQNNNPQQNLNNONNPLKNPPRLSPPONNLMKNORMNPNOLMLOQMPKNRPMONOOPROMOPOOOPQLQPPKOQOOMNSPPQPUSTMPORRGROPMMONOPOOSPIOQPUMMTSPQSOQMLMRPMPJNQSOQJQONOMOPUNMPRNMPNUKMORONLMKPOLMNSVSQOMLRPOONRNOQNNNOONOQLTPRSOPQNOOMQPOLURRNMSOPPKPRPLNMNQOMOPMORRTLO
mi ckire fi lo nu ba na'e kargau lo canko	My thanks in advance for not opening the windows.	mi,ckire,fi,lo,nu,ba,na'e,kargau,canko,kalri,gasnu,my,t'anks,in,advance,for,not,opening,t'e,windows	OSPOSQSPQQPMMOMPNOLOLMMLMNLQONJKSOTMONNKLMNROOPKSPLPINONRMNLOLKROMMNLOKMPMOLNOOOPPMNPTONRMLMOPNMPMMSTORNPPNRLILNQQPNLRULRLLJNJQOPMNPRNPNKNQOOKONRSMNPLNPQNNNPQQNLNNONNPLKNPPRLSPPONNLMKNORMNPNOLMLOQMPKNRPMONOOPROMOPOOOPQLQPPKOQOOMNSPPQPUSTMPORRGROPMMONOPOOSPIOQPUMMTSPQSOQMLMRPMPJNQSOQJQONOMOPUNMPRNMPNUKMORONLMKPOLMNSVSQOMLRPOONRNOQNNNOONOQLTPRSOPQNOOMQPOLURRNMSOPPKPRPLNMNQOMOPMORRTLO
mi ckire fi tu'a lo zgike	I am thankful for music.	mi,ckire,fi,tu'a,lo,zgike,i,am,t'ankful,for,music	OPRLOTULQOPNPNLOOOMMGTOQOSNPPNMPULJPOKMNOPPMOMMLQOSPNPMPSQPPONMOQNOQLPPQTQOQPLNPSMOJNNNONMKQMNNOMNMTSOQPPOLTOJPQPRMPMPSLONNONKQOOOTNSNLONKSSNNKLMRORLMQRPORNMOONSMKNONNMOOMKOQPQTNOPNLOPOQOPNPQJMSQPQPKOROOQNIRRNOQMSPNIMPMQRLLORQQNPOLQMTQONKNONRMNNSROLOONRQTNJHPPPONNLRPRPLPUNPOLSMOSMLMNHPNMRPPQMQPQJRNNOQONQPONMORMORORNRPOPNKONPQLNPRMNQRNNPLQQPOPOMMQNPPQKMTMSJQPNRQOLLRTLOLNNQOPMRPNQNQJ
mi ckire ko'a lo ka kavbu lo pe mi mapku poi mi pu cirko bu'u lo brife klaji	I'm grateful to him for catching my hat that I lost on the windy street.	mi,ckire,ko'a,lo,ka,kavbu,pe,mapku,poi,pu,cirko,bu'u,brife,klaji,i'm,grateful,to,'im,for,catc'ing,my,'at,t'at,i,lost,on,t'e,windy,street	PWTMUQSOONPNNMPQKPLNLUPOMQMRQMPNQQKQSPQOMROOQPPMSOQQQMMVSQMOPMKONMLLPPPOPOMORJORLONQOOMNQNJNNNOQNPIVRONMQSLNOOPPQPNOJQJOPRMQMKQOPQSOTRNMLOQSMNLOLOOOKJNNNRSPQQPSRMNLOKLQOOPQJKQRQJQOMOPPMPQRPPRONJPPJQQOMOONNOVMQQQNPJNJLPLQNMKOOPLNPPOMLONQNQQNPPKKSPPOKMOOLOPPLOQSMONQLOTNQLNOOQONMQPVLMNLILMTPNNOMNOOOPOQOSPQNMOOPLNLQONSLPROMQMOORNMJOPPMQPLPMNOQSPQNKPRQSPPJLQMNNSPOPOPQQSQMMONOUONNKNNLOKL
mi ckire lo spofu velcradi	I fix broken radios.	mi,ckire,lo,spofu,velcradi,ve,cradi,i,fix,broken,radios	NPRNQLQPJOOOQNONNONMFQJOOPMQMKNQRNOMQPPLOQOPLNPOTPRQOSQRNTQPSNOOQNOONSMONRRRPLQSJLMMTOQPPMKQQONPPLOUTLPMLKKVMMNQKPQQMPOOKMOQPNQONQOORRPOSPPUMJPMMOJLMLOPURONSPPRSPLOLONLOONQSMQNQNMOKMPPSSOORMNNRPQONKMMPSLRMPKQOMKNTOONPNNQMNNONLTNOKNNRQNMJOLLOPOOPSQRMOROPSOKNQUQPQLKOQOQNJPOKQRKQNMQQONLNPPOOMQNOQQRPLONKSNMPMNNRQSQPIMSORKOMPMOSMLNNNMOSQRMNROQKPUSSPPORQPNPOOMNNNMPQPOLNQONKNPLKNOPLOQKPNM
mi claxu lo pinsi	I don't have a pencil.	mi,claxu,lo,pinsi,i,don't,'ave,a,pencil	MLOPNOTPQQOLKOMNKLMPOMPOPPNNKNMMQNQLOQRPNMNRSKNORSOOIOQRPORONPOOPRONOPNPMOOLOPQRJNMUNRSQLNLQKPMMRQKTUNSPPQLNNKPNORRMRMQPOONSJQMOPPPPMRNQOQOMORSSRMQMLNMPPQONPPNSPILLNNQOOQOMQORPPNMOQNOLTPMMNQKSNQMORJKOQLLMONONOONLSLRNOLHOMMMOMOOTPORMQOONROXPKSMKIOPOMPLLKPLJNKKNOKONMOSRKRPRQTRPLMONPOOQNPKRRNQRNOQTOMSSOSNLNOPOOQOPLONTPLPOOTSMSPTQNQSPNQQNQNNOLOOPMNQSNTORONMNORNONPOQNNOLKQMKRPPMPSOPRNLJ
mi cliva	I'm going to go.	mi,cliva,i'm,going,to,go	NLQMOORNNNLJNRPPSNMLNPNOOPOPMPLOKOQPTGRRONOSORNLQOPPPPOQPLQNMLNNLOQRNTPNQNRSPORNQKMNLOOPMOSQNNNQMNOUSSQKOMPQROQQQQMQNPRNOKSPKINOPQONOPOMKPNNMNMPNNMNOPORQQMLTPNPITPNLNOLMOLOOQSNNOLNMNJOPMNNQRKPOSNORPQMQQPQOMNSNQOPSQMKNNPOSSOOQSONONOQPNRRSOTOTPPOKPLNPQXRONPMLLQRQSNRSLNQNQMRQPQOKQPNOMLLJRMOQNMMNQLOOPRKWPOMQPNORMRQNMKMTIPOPRRLOMKNRPOMKNMSMNONJLSPOQNSNONRPLLMMMQKMLOTMNQNLROLMQNRNOMTSMNJ
mi cliva	I'm leaving.	mi,cliva,i'm,leaving	OMPPVLRNPLLKLPOROMJNJRMPNROPPMNPPNPQOJTNRNOPRSLLRTPRNSSOSLQNQQKQKMPPLTMOKNQOOMUPRLPMKQQOMMPSONNLLRNWPPPINOMPONORLQQSLSVOOONRJLNOONPQSPOOQNNNNKSPRNOOQPOUNPOLPPMPNOMLKPNNMNNOOOSOMMNMNNLPNNPLQSMPOPNPOOMNQONNOQPQQTNOTOOJNQLPPPKOMQMMLMTRLQNNTPPNRMKNKRNNPNQQLONMPOQOOOKRPLTQPOLRQQQOIOOONOMJLPNOPNPNNNMQLNPKQNOPOPOMOKTRPKPOSKQOPPRJPPPSRRPONNQPPJPNJOQQPSNTNONQMOMMMNQNNQLQJMTPKPOKOPQPNOOOUONI
mi cliva .ei	I have to go.	mi,cliva,.ei,ei,i,'ave,to,go	KLLNQNRMONNJKRQPQOJMMOMOKQNQMOMOMNPPRITSONPSQQMKSQNQPNOPPKPNNLOOMPOSNTNNNNQROPSOOLNQMOOPMOQOLQPPOOOVSPSNPNPSPNRPRQMSLPQLONQPNIMOORLPPROPJMNLLMNOPPLMQOQSNRLLSQOMKPNLLOPMKMJQOOTORTKOKMKNPPNPPULOSPLOQONNONNOPLLRMNPRUONLPNLPRPNOMNOPPNPPNQPRROUPSPOOKOOLNRURNPSMKKQPRRPOQLOSNSONQPRPKQOMLNMOLQLRPNNNMQKMORRMTQNMQOONSORROPOPOKOOPOPKQNOLQPQNKPQQLNPPJKTRRPOQPROQMMKMNNPKOOPRIOPNMONJOOMRLPMSVQLJ
mi cliva ca lo zi lecydo'i	I am going out this afternoon.	mi,cliva,ca,lo,zi,lecydo'i,lerci,donri,i,am,going,out,t'is,afternoon	POQOPLRPPPLOOSRTSPLMLMMRPRQNONKPLKPNRKRRPONPPTNNSPQSLQMRKLSPMOMPMNPQNQLMOMNPPMSMPMNNNQORNOMNJNMMMPMSRRONPNQQRLOQSNQSSSOQLORPLMPOQPMSQLPJONOJLLNRSPOOOLNQOOMLPQPPMQQKNPPKOONONQOOOMJQOKKNMNOOOUKKOONOOQQPROOOPJOSORPNRSQMPNJOSPLOTOMJOPPOPSLPUNTNSRNPKPMMPPRRKNPPONNPPPMQMNOROPMROSQLMRPLOMMQIQNNROKLNPNMKOQORLLLMRQMMIQNNMQQOONOQSMPOMPORNSMORROPNOLLOQNSQLQOTOXKMMLRQNOLLMRQNPMJQMIQNQLLLMOPNNL
mi cliva se mu'i nai lo nu do klaku	I'm leaving, but you don't have to cry.	mi,cliva,se,mu'i,nai,lo,nu,do,klaku,i'm,leaving,but,you,don't,'ave,to,cry	QMRNUMMMQKLKMQNPLMJONPJPRRPOOROMNMPQNKOLRPONTQNMRQOQJSRSVIOOOROOMPQPNUJNOQMOOLURQMOMJMQNPROPOQMLLUIRONPKOMMNMMMQLMQPLOTRNQNTPMNOSNRSPPOMRMOOMJSPNMQPONNTNQNNOONOSONMLONNNOOPOLPOOOPOQMNLPOQKMNPRRNLLMJOMQMOPNNQLRQOOWOOKNOLOQNOOPPOONPQTORQKSQOPQLKMJRQMMLPNPKMNNPPPNOJQOMQTOPPNRPPOLOQMLPLKMNOOPLOQMPOPLOOOOOLMOQOPOLTSONOTSMQONPPKOORRQTRQNQORSIRLINPRPROPMQQPNOMMQOOOLTNQPLRPKSNLKNTPNSPPTONN
mi cliva ti'u li pa no	I am leaving at ten o'clock.	mi,cliva,ti'u,li,pa,no,i,am,leaving,at,ten,o'clock	QNPOWPRNQKMNKPQOQNLMOQMRPQPMNOONNPONQMQOQQROQRNKQUQRLRRTRLNPNTKQKOPONRNLNOOQRNSPNOOMLMRWQNNSNOOMNRNROQNOQNQPPLQRPMQRNRRPNPMQJOOOPMNOULMORLOJLIONRNPOOKNSNPLMNPPPMOOMMPRIOKMNSLSPNMKOPNLKOPOMRQNNONNNRNPQOPPRRMPPURMNUOPMNQLMQMKORMKNKORRNOMNTOOLQONQLQOLNOROJNKNOPNPQLLSOLQNNRKRMRPNOONOPNLMLOPPSMPQLMKQKOMOSOOQPNNMMMTRQLPRPNOOQORKRKOORQSMPNQLRIQLJQQQORPQOSRPJMKNPNQPNOJRNORQKPNKMMOLOLNQQQMK
mi cliva zau la patfu	I left with Dad's permission.	mi,cliva,zau,la,patfu,i,left,wit',dad's,permission	RQNNROPMOMRQMORPPNIOLRPLSULRRNNNRNMLPMQOOSRNQSQLVSSNORNQTNPQLRLONNONSQNQOQOONMQLLQNQLOROQRPORMMINQMQMOLNRONRPSMNOQQNMPQLORQTLLOOMOPSTTMOKOTQNIQTRMRPMROQORPOPPLRRMNORLOONKKOMKROPPKNPKMMMRPMQPPTKGNMOMLMLMLOMPNLQOOPOMMKMPMNMNMOQNPKSIPPOPPPQONPOMMLLOQRNNONMNPKQQONMQLQOPUQPNQOQSPNUNOORKPLPQKMNNLPKOOOOLRNLPLOOOPNPJTJPLSNSOOOQLRNTOORMQMNNMQJQKPQMNMQMOOONTONMQKKNOQMOSPPLSQONPNOLPRQPQJOSQNN
mi cmalu verba	I'm a little child.	mi,cmalu,verba,i'm,a,little,c'ild	QQOPQNTSQROMLOQQRNJLLSOPPRNQOPNNQMMQSNPPONLNNMQLPMPPOPOMONSOONLPKMQNLMOPPVPLPMTQKNLNKOVNJOPSPQPINNITRQSQPNLPNNNPNSNMQLPNNRLONIMOORQQORPNMOPNLLSQLMRRJOORPRRNPQNSNMLMRPMNMNMNNPROLMQMNMPPOPJNOONQMQSRQMOMOLPNTLKMONQPQJNQMNLOQNMOROPOMMSRLSMORLPPQQQQNQMPQMRMONQLOPQNKLLLNORSMNQUNQONNNMSRPQPMNKMOPMOMNPTSKMKLRMRPOONPLQONPMSQMOOQNQOPTMOMQNPPOTOPHQRNPROOKRSKNRSKPLNPQQMOQPQKQONPPKNQQQPPPLQRTPK
mi cmima lo jenmi	I'm in the army.	mi,cmima,lo,jenmi,i'm,in,t'e,army	MMOOQMRPLOOLPORMQNKKLSOPNPKSLNLOQNOSRNSPQLOOQROORQQPNUQLQOQLLQNPKNPROLOPMTNPSQWNPLMQOLPQMOPONRNOQQJVQLPNNPOQNKQQNRMQLMTQLOLRONNONOPROQPQMQOSNOPPOOPQNMNTPPNNSQQRPKMKNOLPNOMNPNRNKONPLMQQQNLNORNPKMMQRLMLQOOPPPKMOONTTPMJMNIOPOLONQQJSOQSIROQPQSKPRNPLQWSPOPOONQKILONNLPORPOSLMLOLOONOMNOMPMOMPLONNMPOSNNNRPJRQOLLMMQKMRPQLLLQPQONTRQMRMNQLPNPJTPOKOMLNQQOSQRMVNTOOOMNJRKNOQQKQOMMNOPQSNRONLPSNNJ
mi cmima vi	I'm a member here.	mi,cmima,vi,i'm,a,member,'ere	NJQOPNRPOLNNQNPLNQMLLPPROOPRPNLPQOPOSONOMQLROQNNNORMOOROOOOKQOMPMOPQPHOQNTQPRMUPQNONPMQOKOSTQNPMORLWNPPLNPORQMMPKRPMOORMOQNQRNJOORPNOQMOKLPPOMSMQKMOLNPRMPMNRROQLNNMOLNLNNONPQRNSQNNNQNKNONMRQMOGQMNRMONNOJNMQORLKONRNPKKNNOTPNOPORJSNMNKSOTOOPNQONOJRQTPQTRQNPMJMQQNOOMRNQPNNPNKSKJTMPTMMSNNOMSOJLPLQJPONNLNOLPLOPQSNROQOPNPNOONQPRRSMMNRQNOLXLMPMMLRSLNPOSLNLVMPPNKNOOOLRSOTMRPNPPNTOONQMJPRMN
mi cnexa'u ze'e lo mivru'e	I'm a nomad for life.	mi,cnexa'u,ze'e,lo,mivru'e,cenba,xabju,jmive,pruce,i'm,a,nomad,for,life	PRPOSLQKNNUKOONNOMRMHQPQMQNNMPNQPPPUPNKQSMOOOLOMPQONNMPOOPOOPONPTQNQONJNKQLLQNSRPPMPLKNTSMMQMOIOOUKRPMPMMTNOMQJNOPPNMOMSOPRRPPROOOSRPNLLMPTQONRPOLSRNNNOQOSLOONPNLNNLQLLJORMQQUQNQNNMONMQRNLRKOPSMPOQNQMPROPPOJOPRLPTNPOQLQOPKLOQNRMSMQRMTMNRPRPRQMNMSIRLTORNPNQKMRPLTLMNQPMLPMOMPPQNKOOMMSKOOMSMKLRKOLPJNONRQPMJLPQPOLORPPNHRKOPOSPNTQORUSMQSORQNNONONNMONROONPMMOMOPOPIQQQLMPLOQNKQNQMQRPOQLML
mi cnino tadni	I am a new student.	mi,cnino,tadni,i,am,a,new,student	OMPNOMOQOQQNKMPMOPMKOMKOMQNOSNMNUOOPRQOQKMORQONORSMLLMPMMNMKPPNSOKNSSOJNNRPLOQSRNPONPNQQLMQTJROMOOSWLRRNKOOPOQQOMNQRNNTPPRKKMLKOOTPRLOORMNSPOOQMLNORMLRPNSQOPPQPJLPPOMOMNPROSPPNROKKJNOPOMNMNQJRKQNNVLKLOPLQMLMPPMPQRQQORNLOOPNONPKPNQRQNQMPPQPNNOKOLVNPPNQNMOQKLONPRMQRSLSPPONONMMMPJRSRLPOKOMRPJKQLRMTMLMHOQLQNNONOMQLONJQNPNONMRRNRKOOOQPNNWQTMMMLOPQQOTSMONSQKNOLNTNNPNSLSNMNNNORNOTNPOORQOM
mi co'a bilma ca lo prulamji jeftu	I got sick last week.	mi,co'a,bilma,ca,lo,prulamji,jeftu,purci,lamji,i,got,sick,last,week	NMOPSOORKLLOORONOMJNJQLPMTLOOMKMNNLNMLPOMPNOOQLSXSMOPPPOMLPLLPPOPOMOPQNNOOOQPLRRMQPROPQRNOSPPPQLNKLWLNRMSOOOMLQQPMNORPOPONOSMPUOPNWQRLOORKPMMNLOOMMTPJNNNRMPMOOTRPMNQPQMSLOLRMKPMKRNNPQNQSPSSPQOJLNOOPQRQPMRKKNPRNRQOQLQLLKPPMOONPMMNMNTNQSLQMSTQPNQJPQMPOSSNLQMLQOOOOOKQMRRPQLMPRNOMOMLNHOOKOKNPPQMRLNQNLNQNSQNKMNLPNOOQNOOORMOSNNRRMLMQONPPNNQOOQLKONQQTPQQOOSMNJMRLPLNROLLOOTRMNOQUOONPPOLLMP
mi co'a cliva se ka'a lo renytcana	I'm just about to set off for the station.	mi,co'a,cliva,se,ka'a,lo,renytcana,le,trene,tcana,i'm,just,about,to,set,off,for,t'e,station	OKOOPTPQNNKMMNPNUKNTKNLPPQMPOOLNUMOOQLSRPMMRPQPLVQRORRQRPPRNMMMPNPMPQOOROOKORLTOPKOOMPRRQNMTMPMRNMLSTQRNOLNSOIQOLQMVQPQNQNNRKNOONPNQQNNPMTOQKMLLPNOOPJLPNSLKQQNPMPLLHOLOPOOPRMRNROMQKONPNMPOQOPJQOPMOMMLPOMSONLRQSOMTNONIRNQPOLOPNLNLORQLSLKQOOOPQMOLOMRMPRQKQIKJOQSQRPPOOMTNLPTNQNLNPONMKPMNOPPQPQQQSMMMNNNQNOMPRNOROSTOMPQQNMOPPOLQLNNLMSOOPSOMMPQNNOQUOQSRQRQIOMLOMPMNLKSNNOQOOLKPPRPNNNRNPKL
mi co'a jimpe	I understand now.	mi,co'a,jimpe,i,understand,now	NPONPJUSQMOPLQMOOQGOKOOQPPNTTLMRUPOPMNTRRPORSMOOQLMMLORRQOQNRNMOMPJQLSQROIOQLOSPMTOOOMRMMOOLNQQOOPKVMSOOLMKRNMOOLRKRPOTNMPORNMNONQOLQQPPMMPMNOPPMRPPOQNLNQPORQOOKMNLNLJOONMMMPOPKPMQNNOPMPMSMTSONPLQQKLORRNPPQOOQKOTSPSOMOLPTPJOOPGNRNRONSONLMSOSLRQOQLRLPQQOPNJKMNPONRLPNNRRPTQLSPKOOLNLLNMONKRMONRONPMLMSJKQPKMRQPOMOMOQMORRMONPQNRTMMMPQMNLSQQNNRPPRPNPOROPNRPOLNKNSNMNORKQNNHMQOPQPMOQOOPPPL
mi co'a ralte lo mlatu	I'm getting a cat.	mi,co'a,ralte,lo,mlatu,i'm,getting,a,cat	PNPQMLSONOOIMPOQQMNRLRNNKPLMPNMLMPNKPOTSNKOQOOPNRKLPPONOSOOMKPNRPLOQOQQQMQQNSNVRNNQPORRRKQOPNSOPNKMWORQNOPMQOOQOMROQRMVORLNPOLMOONPSQQONMNIPJMNMPNMSNOQROMMMNOPOQNJINONOQOPNQQPQKORNONLMPLPSPPRPPJRNROONPJSNMMLOQRQQQSNMNULPOLQONQLMNRQNKSNTVNSNPOPQJSMNPPRQNJOMLOOPNMOONOMTMNOPQRMMNMMONMOQJQJONLPLOOOUJNPORQNMNNRPPHTQOOOOOOPONNKQQSKMMMRNPRUROLNPJOOOONOSNOPPNLOOMLUMSQQPGOOORRPOQPOPPNQSQQPN
